service_id,client_name,service_type,stylist_name,price,duration_minutes,appointment_date,payment_status,notes,added_by,added_by_role,uploaded_at,Business Name,Business Address,Business Phone,Business Website,Business Email,Facebook,Twitter,Linkedin,Keyword,Location,Date Extracted
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,The Waters - An Urban Spa Retreat,"The Waters - An Urban Spa Retreat, 75 King St S Unit #51 Doors on, Willis Way, Waterloo, ON N2J 1P2, Canada",+1 519-888-7727,http://www.thewatersspa.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Luxeappeal Salon,"Luxeappeal Salon, 151 Charles St W, Kitchener, ON N2G 1H6, Canada",+1 519-208-7097,http://www.luxeappeal.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Pure + simple Waterloo,"Pure + simple Waterloo, 42 Bridgeport Rd E #1, Waterloo, ON N2J 0B3, Canada",+1 226-647-5042,http://www.pureandsimple.ca/,info@pureandsimple.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Sunshine Kitchener Waterloo Cosmetic Clinic & Medi Spa,"Sunshine Kitchener Waterloo Cosmetic Clinic & Medi Spa, 278 Larch St, Waterloo, ON N2L 3R3, Canada",+1 519-208-6669,http://www.kitchenerwaterloomedispa.com/,info@kitchenerwaterloomedispa.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,G & T Barber Shop,"G & T Barber Shop, 75 King St S, Waterloo, ON N2J 1P2, Canada",+1 519-746-1413,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Hair Looks,"Hair Looks, 215 Louisa St, Kitchener, ON N2H 5M6, Canada",+1 519-743-5931,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Splendid Beauty Bar,"Splendid Beauty Bar, 33 Erb St. W, Waterloo, ON N2L 1S8, Canada",+1 519-500-7879,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,PIERC'D,"PIERC'D, 89 King St N, Waterloo, ON N2J 2X3, Canada",+1 905-299-0537,https://piercd.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Shear D'Lite,"Shear D'Lite, 619 Wild Ginger Ave, Waterloo, ON N2V 2X1, Canada",+1 519-746-2215,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Kourtney.Eva.Hair,"Kourtney.Eva.Hair, 33 Erb St. W, Waterloo, ON N2L 1S8, Canada",+1 519-635-2164,https://kourtneyevahair.business.site/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Morrow Salon,"Morrow Salon, 70 Samuel St, Kitchener, ON N2H 1P6, Canada",+1 519-954-2820,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Sally Beauty,"Sally Beauty, 66 Bridgeport Rd E, Waterloo, ON N2J 2J9, Canada",+1 519-885-9144,https://www.sallybeauty.com/store-details/%3FshowMap%3Dtrue%26horizontalView%3Dtrue%26lat%3D43.469385%26long%3D-80.516226_utm_source%3DGMBlisting%26utm_medium%3Dorganic,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Sunset Tan,"Sunset Tan, 55 Northfield Dr E, Waterloo, ON N2K 3T6, Canada",+1 519-886-6868,http://www.sunsettan.ca/,info@sunsettan.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Sassy Salon,"Sassy Salon, 50 Ontario St S, Kitchener, ON N2G 1X4, Canada",+1 519-571-9256,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Aesthetic Art,"Aesthetic Art, 129 Park St 2nd Floor, Waterloo, ON N2L 1Y4, Canada",+1 519-722-8774,https://www.aestheticart.ca/,info@aestheticart.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Priscilla Extensions,"Priscilla Extensions, 526 Brookmill Crescent, Waterloo, ON N2V 2M1, Canada",+1 519-574-9904,https://www.facebook.com/priscillaextensions,info@facebook.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Bamboo Salon,"Bamboo Salon, 1601 Victoria St N, Kitchener, ON N2B 3E6, Canada",+1 519-588-8471,http://www.bamboosalon.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,New Looks Hair Salon,"New Looks Hair Salon, 345 Lancaster St W, Kitchener, ON N2H 4V4, Canada",+1 519-578-1140,https://www.instagram.com/newlookshairkw/,info@instagram.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,AFYA Skin and Body Laser Clinic,"AFYA Skin and Body Laser Clinic, 192 King St S, Waterloo, ON N2J 1P9, Canada",+1 226-686-1314,http://afyaskinandbody.com/,info@afyaskinandbody.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Hairbyfaraz,"Hairbyfaraz, 33 Erb St. W, Waterloo, ON N2L 1S8, Canada",+1 226-899-2416,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Studio Soul,"Studio Soul, House, 448 Gatestone Blvd, Waterloo, ON N2T 2J1, Canada",+1 519-722-7119,http://www.studiosoul.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Sally Beauty,"Sally Beauty, 350 The Boardwalk Mall Ln #2, Waterloo, ON N2T 0A6, Canada",+1 519-571-9668,https://www.sallybeauty.com/store-details/%3FshowMap%3Dtrue%26horizontalView%3Dtrue%26lat%3D43.438774%26long%3D-80.562678_utm_source%3DGMBlisting%26utm_medium%3Dorganic,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Premium Hair Haven,"Premium Hair Haven, 139 Brighton St, Waterloo, ON N2J 4Z5, Canada",+1 289-637-4404,http://premiumhairhaven.com/,info@premiumhairhaven.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Voila Salon Sportsworld,"Voila Salon Sportsworld, 4336 King St E, Kitchener, ON N2P 3W6, Canada",+1 519-880-8886,http://www.voilasalon.com/locations/voila-sportsworld/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Lift Beauty,"Lift Beauty, INSIDE SALON NINETY5, 95 King St S, Waterloo, ON N2J 1P5, Canada",+1 226-338-6878,http://liftbeauty.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Natural Elegance by Natalie,"Natural Elegance by Natalie, 11 Erb St E Unit C, Waterloo, ON N2J 1L4, Canada",+1 289-407-1190,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Gem Spa,"Gem Spa, 240 King St S, Waterloo, ON N2J 1B5, Canada",+1 226-240-9050,http://www.gemspa.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,飘剪发型工作室,"Canada, Ontario, Waterloo, Havendale Pl, 飘剪发型工作室邮政编码: N2T 2T3",+1 519-894-4586,https://tonghairsalon.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Tan Unlimited,"Tan Unlimited, 55 Northfield Dr E, Waterloo, ON N2L 4E6, Canada",+1 519-886-6868,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Super Dave's Barber Shop,"Super Dave's Barber Shop, 20 Spring St E, Waterloo, ON N2J 2X6, Canada",+1 519-747-1890,http://superdavesbarbershop.com/,cheryl.dr@hotmail.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Hair By Linda Love,"Hair By Linda Love, 347 Erb St. W, Waterloo, ON N2L 1W4, Canada",+1 226-698-8800,https://www.instagram.com/hairbylindalove/%3Fhl%3Den,info@instagram.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Accent 100 Hair Design,"Accent 100 Hair Design, 300 Victoria St S, Kitchener, ON N2M 3A3, Canada",+1 519-745-1173,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Rejuvenate Medical Spa,"Rejuvenate Medical Spa, 135 Erb St E #200, Waterloo, ON N2J 1M3, Canada",+1 519-745-9900,http://www.rejuvenatemedspa.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Teknik Salon,"Teknik Salon, 1458 Weber St E, Kitchener, ON N2A 2Y5, Canada",+1 519-748-2182,http://www.tekniksalon.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,The Facial Studio Canada,"The Facial Studio Canada, 367 Bankside Dr, Kitchener, ON N2N 3K1, Canada",+1 647-284-2909,http://thefacialstudio.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Headline Barber Shop,"Headline Barber Shop, 91 King St N, Waterloo, ON N2J 2X3, Canada",+1 519-888-8220,http://headlinebarbershop2.booksy.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Elite Body Bar,"Elite Body Bar, 55 Northfield Dr E, Waterloo, ON N2K 3T6, Canada",+1 519-886-6868,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Recharge & Play Wellness Café,"Recharge & Play Wellness Café, 550 Parkside Dr Unit B13, Waterloo, ON N2L 5V4, Canada",+1 519-208-7529,http://www.rechargeandplay.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Qureshears,"Qureshears, 192 Huck Crescent, Kitchener, ON N2N 0A3, Canada",+1 647-391-9867,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Accent On Aesthetics,"Accent On Aesthetics, 193 Strange St, Kitchener, ON N2G 1R7, Canada",+1 519-570-1951,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,LUXE Nail Bar,"LUXE Nail Bar, 125 Seabrook Dr f, Kitchener, ON N2R 0L4, Canada",+1 519-894-1010,http://www.luxenailbar.ca/,info@luxenailbar.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Curve Hair Studio,"Curve Hair Studio, 900 Fairway Crescent, Kitchener, ON N2A 0A1, Canada",+1 519-893-8938,http://www.curvehairstudio.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Central Bark Pet Grooming Salon,"Central Bark Pet Grooming Salon, 285 Weber St N, Waterloo, ON N2J 3H8, Canada",+1 519-725-7833,http://www.centralbark-kw.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,The Cosmetic Surgery Clinic,"The Cosmetic Surgery Clinic, 50 Albert St, Waterloo, ON N2L 3S2, Canada",+1 519-746-1132,https://www.thecosmeticsurgeryclinic.ca/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dwaterloo-practice-website,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Ku'r Salon & Spa,"Ku'r Salon & Spa, 260 Doon S Dr, Kitchener, ON N2P 2L8, Canada",+1 519-896-2111,http://www.kursalonandspa.com/,info@KurSalonAndSpa.com,https://www.facebook.com/pages/Kur-Salon-and-Spa/1,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Nova Moda Hair Studio,"Nova Moda Hair Studio, 165-B Victoria St S, Kitchener, ON N2G 2B7, Canada",+1 519-589-8067,http://novamoda.ca/,sonia@novamoda.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Nil Hairro,"Nil Hairro, 730 Belmont Ave W, Kitchener, ON N2M 1P2, Canada",+1 844-645-4247,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Hairstyling 600,"Hairstyling 600, 600 Frederick St, Kitchener, ON N2B 2A9, Canada",+1 519-742-2600,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Escape Salon and Day Spa,"Escape Salon and Day Spa, 866 Frederick St, Kitchener, ON N2B 2B8, Canada",+1 519-722-4016,http://www.escapebeauty.ca/,info@escapebeauty.ca,https://www.facebook.com/escapesalonanddayspakitchener,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Arista Electrolysis,"Arista Electrolysis, 30 Dupont St E, Waterloo, ON N2J 2G9, Canada",+1 519-747-3334,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Eyelashes Kitchener,"Eyelashes Kitchener, Bardot lash house, 112 King St S, Kitchener, ON N2K 1A2, Canada",+1 226-989-8137,https://www.instagram.com/eyelasheskitchener/,info@instagram.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Tora Tattoo & TD Laser Clinic,"Tora Tattoo & TD Laser Clinic, 7 Young St E, Waterloo, ON N2J 2L2, Canada",+1 519-888-6420,http://toratattoo.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Lock Stock & Barrel Salon,"Lock Stock & Barrel Salon, 500 Fairway Rd S, Kitchener, ON N2C 1X3, Canada",+1 226-929-8806,http://www.lockstockandbarrelsalon.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,16 Inspirations Hair Design,"16 Inspirations Hair Design, 16 Locust St, Kitchener, ON N2H 1W7, Canada",+1 519-829-0342,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Connie's Esthetic & Nail Studio,,+1 519-745-2347,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Buzz Hair Salon,"Buzz Hair Salon, 190 Waterloo Av, Guelph, ON N1H 3J3, Canada",+1 519-827-9696,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Jack And Jill Hairstyling,"Jack And Jill Hairstyling, 215 Highland Rd W, Kitchener, ON N2M 3C1, Canada",+1 519-741-8411,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,BareBeauty,"BareBeauty, 33 Erb St. W, Waterloo, ON N2L 1S8, Canada",+1 519-781-3483,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,CoCo Fresh Tea & Juice,"CoCo Fresh Tea & Juice, 203 Lester St #3, Waterloo, ON N2L 3W4, Canada",+1 519-725-8885,https://www.facebook.com/cocoteaontario/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Erb & Good Family Funeral Home and Cremation Services,"Erb & Good Family Funeral Home and Cremation Services, 171 King St S, Waterloo, ON N2J 1P7, Canada",+1 519-745-8445,http://erbgood.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Tora Tattoo & TD Laser Clinic,"Tora Tattoo & TD Laser Clinic, 7 Young St E, Waterloo, ON N2J 2L2, Canada",+1 519-888-6420,http://toratattoo.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Acqua Quebec Studio & Retreat,"Acqua Quebec Studio & Retreat, 30 Quebec St, Guelph, ON N1H 2T5, Canada",+1 519-826-0715,http://www.acquasalon.com/,info@acquasalon.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Nuri Hair Studio Ontario Inc,"Nuri Hair Studio Ontario Inc, 450 Westheights Dr, Kitchener, ON N2N 2B9, Canada",+1 519-745-7772,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Bellissima Beauty Spa xo,,+1 519-616-6162,http://www.bellissimabeautyspaxo.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Euphoria Spa Waterloo,"Euphoria Spa Waterloo, 420 Weber St N Unit #B2, Waterloo, ON N2L 4E7, Canada",+1 519-729-6510,https://euphoria-spa-105124.square.site/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,L & L Nails Salon,"L & L Nails Salon, 1005 Ottawa St N #9, Kitchener, ON N2A 1H2, Canada",+1 519-896-7122,http://www.llnailssalon.com/,contact@llnailssalon.com,https://www.facebook.com/LL-Nail-Salon-658361757577119/,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,The Magic Beauty Room,"The Magic Beauty Room, Victoria St N, 151 Victoria St S, Kitchener, ON N2H 5C5, Canada",+1 226-868-7883,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Phil's Grandson's Place,"Phil's Grandson's Place, 220 King St N, Waterloo, ON N2J 4Z4, Canada",+1 519-725-3900,http://www.philsgrandsons.com/,info@philsgrandsons.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Maia Zeman,,+1 519-616-4453,http://www.maiazeman.com/,info@maiazeman.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Noon Moment,"Noon Moment, 220 King St N, Waterloo, ON N2J 4Z4, Canada",+1 519-208-0331,https://noonmoment.com/,info@noonmoment.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Shear Elegance Unisex Hairstyling,"Shear Elegance Unisex Hairstyling, 148 Waterloo St S, Stratford, ON N5A 4B4, Canada",+1 519-273-4781,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Acqua Salon,"Acqua Salon, 98 Wyndham St N, Guelph, ON N1H 4E8, Canada",+1 519-826-0715,http://www.acquasalon.com/,info@acquasalon.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,20 Minute Manicure by Christine,,+1 519-501-7246,http://www.colorstreet.com/20minmanicure,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Romeo Aveda Salon Cambridge,"Romeo Aveda Salon Cambridge, 126 Argyle St N, Cambridge, ON N3H 1P6, Canada",+1 519-653-9200,https://www.romeosalonspa.com/%3Futm_source%3Dgmb%26utm_medium%3Dsearch%26utm_campaign%3Dgmb-cambridge,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Massage Addict,"Massage Addict, 104 King St S, Waterloo, ON N2J 1P5, Canada",+1 519-725-9555,https://www.massageaddict.ca/waterloouptown/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Lait Night,"Lait Night, 228 Albert St #1, Waterloo, ON N2L 3T6, Canada",+1 519-884-3300,https://www.laitnight.com/contact,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Dream Lash by Alex,,+1 416-951-9211,https://www.instagram.com/dreamlashbyalex/,info@instagram.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Studio So Lara,"Studio So Lara, 20 Clair Rd W Unit 7, Guelph, ON N1L 0A8, Canada",+1 519-836-5272,http://www.studiosolara.ca/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Now Tea,"Now Tea, 280 Lester St #106, Waterloo, ON N2L 3W5, Canada",+1 519-885-2808,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,PetSmart,"PetSmart, 663 Erb St. W, Waterloo, ON N2J 3Z4, Canada",+1 519-725-7047,https://www.petsmart.ca/stores/ca/on/waterloo-store2189.html%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-my-business,info@petsmart.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Gerri's Beauty Salon,"Gerri's Beauty Salon, 480 Waterloo St, Mount Forest, ON N0G 2L3, Canada",+1 519-323-4795,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Gong cha,"Gong cha, Commercial, 330 Phillip St Unit 2, Waterloo, ON N2L 3W9, Canada",+1 519-888-1048,https://gong-cha.ca/,info@gong-cha.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,The Alley,"The Alley, 170 University Ave W, Waterloo, ON N2L 3E9, Canada",+1 519-208-3988,http://www.the-alley.ca/,hello@the-alley.ca,https://www.facebook.com/TheAlleyCanada/,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Azure Aqua Spa Float & Vichy,"Azure Aqua Spa Float & Vichy, 2480 Homer Watson Blvd #6, Kitchener, ON N2P 2R5, Canada",+1 519-893-5391,https://azureaquaspa.com/,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Yi Fang Taiwan Fruit Tea,"Yi Fang Taiwan Fruit Tea, 50 Westmount Rd N Unit D3, Waterloo, ON N2L 6N9, Canada",+1 519-888-8161,https://yifangteaon.ca/,info@yifangteaon.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Patayin Tattoo Co.,"Patayin Tattoo Co., 920 King St W Unit 2, Kitchener, ON N2G 1G4, Canada",+1 833-728-2946,https://patayin.com/,info@patayin.com,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Chatime,"Chatime, 255 King St N #9, Waterloo, ON N2J 4V2, Canada",+1 519-208-5580,http://chatime.ca/,info@chatime.ca,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Alli's paws pet grooming,"Alli's paws pet grooming, 230 Neilson Ave, Waterloo, ON N2J 2M3, Canada",+1 519-505-0353,https://allispawspetgrooming.ca/,,https://www.facebook.com/profile.php?id=100076363093709,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Chin Hair & Nail Studio,"Chin Hair & Nail Studio, 91 Queen St S, Kitchener, ON N2G 4M7, Canada",+1 519-748-0862,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,Gerri's Beauty Salon,"Gerri's Beauty Salon, 480 Waterloo St, Mount Forest, ON N0G 2L3, Canada",+1 519-323-4795,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
,,,,,,,,,sales_john,salesperson,2026-05-18 09:01:38,All Natural Beauty,"All Natural Beauty, 471 Westvale Dr, Waterloo, ON N2T 1S9, Canada",+1 519-743-3836,,,,,,Salon,"Waterloo, Canada",2/18/2023 2:24:43 AM
